MRFG3	22/05/2020	DT	7	12,62
MRFG3	22/05/2020	DT	-9	12,77
BTOW3	22/05/2020	DT	-38	90,25
BTOW3	28/05/2020	DT	2	91,5
BTOW3	28/05/2020	DT	3	91,5
BTOW3	28/05/2020	DT	5	92
BTOW3	28/05/2020	DT	-10	92,09
SUZB3	29/05/2020	DT	4	37,6
BTOW3	29/05/2020	DT	5	90,15
BTOW3	29/05/2020	DT	5	91
SUZB3	29/05/2020	DT	10	37,2
BTOW3	29/05/2020	DT	-10	91,3
SUZB3	29/05/2020	DT	-14	38,85
BTOW3	01/06/2020	DT	5	89,7
BTOW3	01/06/2020	DT	5	90,5
TOTS3	01/06/2020	DT	15	19,35
BTOW3	01/06/2020	DT	-4	91,4
BTOW3	01/06/2020	DT	-6	91,45
TOTS3	01/06/2020	DT	-15	20,62
TOTS3	03/06/2020	DT	2	20,94
BTOW3	03/06/2020	DT	2	86,4
BTOW3	03/06/2020	DT	2	86,6
BTOW3	03/06/2020	DT	2	86,8
BTOW3	03/06/2020	DT	2	86,9
BTOW3	03/06/2020	DT	2	87,02
BTOW3	03/06/2020	DT	2	87,48
BTOW3	03/06/2020	DT	5	87
BTOW3	03/06/2020	DT	-5	91,3
BTOW3	03/06/2020	DT	-10	91,3
TOTS3	03/06/2020	DT	-2	21,48
BTOW3	03/06/2020	DT	-2	90,15
BTOW3	04/06/2020	DT	2	85,1
BTOW3	04/06/2020	DT	2	85,4
BTOW3	04/06/2020	DT	2	85,5
BTOW3	04/06/2020	DT	2	85,62
BTOW3	04/06/2020	DT	-8	87,1
BTOW3	05/06/2020	DT	2	85,9
BTOW3	05/06/2020	DT	3	85,8
BTOW3	05/06/2020	DT	5	84,8
				
BTOW3	05/06/2020	DT	-10	87,3
MGLU3	08/06/2020	DT	2	59,48
MGLU3	08/06/2020	DT	2	60,95
BTOW3	08/06/2020	DT	2	88,85
BTOW3	08/06/2020	DT	3	87,97
SUZB3	08/06/2020	DT	99	37,7
MGLU3	08/06/2020	DT	-4	62,9
SUZB3	08/06/2020	DT	-6	37,66
BTOW3	08/06/2020	DT	-5	90,21
SUZB3	08/06/2020	DT	-19	37,65
SUZB3	08/06/2020	DT	-25	37,66
SUZB3	08/06/2020	DT	-49	37,66
MGLU3	10/06/2020	DT	5	62,96
MGLU3	10/06/2020	DT	-5	64,36
PRIO3	15/06/2020	DT	2	29,75
GOLL4	15/06/2020	DT	3	17,31
GOLL4	15/06/2020	DT	-3	19,31
PRIO3	15/06/2020	DT	-2	32,69
MGLU3	16/06/2020	DT	1	65,82
QUAL3	16/06/2020	DT	2	25,68
MGLU3	16/06/2020	DT	2	65
MGLU3	16/06/2020	DT	2	65,16
MGLU3	16/06/2020	DT	2	65,49
MGLU3	16/06/2020	DT	2	65,68
MGLU3	16/06/2020	DT	2	65,85
VIVA3	16/06/2020	DT	3	20
QUAL3	16/06/2020	DT	3	25,44
PRIO3	16/06/2020	DT	4	33,84
MGLU3	16/06/2020	DT	5	65,4
MGLU3	16/06/2020	DT	5	65,54
MGLU3	16/06/2020	DT	4	67
AMAR3	16/06/2020	DT	10	8,4
QUAL3	16/06/2020	DT	10	25,85
QUAL3	16/06/2020	DT	10	26,41
AMAR3	16/06/2020	DT	30	8,48
QUAL3	16/06/2020	DT	-25	26,16
MGLU3	16/06/2020	DT	-25	65,95
PRIO3	16/06/2020	DT	-4	35,1
VIVA3	16/06/2020	DT	-3	20,48
AMAR3	16/06/2020	DT	-40	8,77
MGLU3	17/06/2020	DT	4	66,63
AMAR3	17/06/2020	DT	40	8,28
MGLU3	17/06/2020	DT	-4	67,6
AMAR3	17/06/2020	DT	-40	8,63
MGLU3	18/06/2020	DT	1	67,5
MGLU3	18/06/2020	DT	2	67,5
AMAR3	18/06/2020	DT	3	8,45
TIMP3	18/06/2020	DT	3	14,41
TIMP3	18/06/2020	DT	3	14,52
MGLU3	18/06/2020	DT	3	66,55
MGLU3	18/06/2020	DT	3	67,1
TIMP3	18/06/2020	DT	5	14,5
TIMP3	18/06/2020	DT	5	14,55
MGLU3	18/06/2020	DT	5	66,42
AMAR3	18/06/2020	DT	6	8,51
AMAR3	18/06/2020	DT	8	8,51
MGLU3	18/06/2020	DT	10	66,95
TIMP3	18/06/2020	DT	30	14,53
AMAR3	18/06/2020	DT	-17	8,71
MGLU3	18/06/2020	DT	-24	68,6
TIMP3	18/06/2020	DT	-46	14,7
GOLL4	23/06/2020	DT	3	17,87
