AMAR3	17/01/2020	V	-11	13,93
IRBR3	17/01/2020	V	-15	42,63
AMAR3	17/01/2020	V	-19	13,93
LINX3	17/01/2020	V	-20	37,38
GOLL4	17/01/2020	V	-20	37,42
BPAC11	17/01/2020	V	-25	75,1
MGLU3	17/01/2020	V	-30	53,94
GNDI3	17/01/2020	V	-40	72,06
BBSE3	17/01/2020	V	-60	36,31
QUAL3	17/01/2020	V	-100	41,53
QUAL3	17/01/2020	V	-20	41,95
TOTS3	17/01/2020	V	-20	70
LINX3	20/01/2020	C	5	37,8
TOTS3	20/01/2020	C	5	71,85
TOTS3	20/01/2020	C	5	72,16
USIM5	20/01/2020	C	10	9,69
NTCO3	20/01/2020	C	15	45,94
BBSE3	20/01/2020	C	20	36,06
JSLG3	20/01/2020	V	-13	31,95
PRIO3	20/01/2020	V	-15	42,4
VVAR3	20/01/2020	V	-20	14,19
JSLG3	20/01/2020	V	-22	31,93
PCAR4	20/01/2020	V	-25	90,46
TIMP3	20/01/2020	V	-26	16,31
SUZB3	20/01/2020	V	-40	42,92
TIMP3	20/01/2020	V	-44	16,3
QUAL3	20/01/2020	V	-65	42,44
PCAR4	20/01/2020	V	-5	90,6
VIVT4	20/01/2020	V	-13	60,3
BBSE3	21/01/2020	C	10	36,05
VIVT4	21/01/2020	C	1	60,61
AZUL4	21/01/2020	C	2	60
TOTS3	21/01/2020	C	2	72,5
TOTS3	21/01/2020	C	2	72,69
AZUL4	21/01/2020	C	3	59,9
HGTX3	21/01/2020	C	5	27,51
HGTX3	21/01/2020	C	5	27,52
HGTX3	21/01/2020	C	5	27,95
HGTX3	21/01/2020	C	5	28,05
JSLG3	21/01/2020	C	5	32,15
JSLG3	21/01/2020	C	5	32,75
GOLL4	21/01/2020	C	5	36,26
GOLL4	21/01/2020	C	5	36,5
GOLL4	21/01/2020	C	5	36,75
HYPE3	21/01/2020	C	5	36,75
GOLL4	21/01/2020	C	5	37,01
GOLL4	21/01/2020	C	5	37,03
LINX3	21/01/2020	C	5	37,85
SUZB3	21/01/2020	C	5	42,58
IRBR3	21/01/2020	C	5	43,25
IRBR3	21/01/2020	C	5	43,45
IRBR3	21/01/2020	C	5	43,55
NTCO3	21/01/2020	C	5	46,15
NTCO3	21/01/2020	C	5	46,2
TOTS3	21/01/2020	C	5	71,4
GNDI3	21/01/2020	C	5	75
GNDI3	21/01/2020	C	5	75,11
GNDI3	21/01/2020	C	5	75,73
